Student_ID,Student_Name,Stream,AI_Tools_Used,Daily_Usage_Hours,Use_Cases,Trust_in_AI_Tools,Impact_on_Grades,Preferred_AI_Tool,Year_of_Study,Do_Professors_Allow_Use,Awareness_Level
3290,rudra,engineering,copilot,1.4,mcq practice,5,-1,gemini,1,no,9
3290,rudra,engineering,chatgpt,1.4,projects,5,-1,gemini,1,no,9
3290,rudra,engineering,gemini,1.4,projects,5,-1,gemini,1,no,9
3290,rudra,engineering,copilot,1.4,projects,5,-1,gemini,1,no,9
3291,dhruv,engineering,chatgpt,1.4,mcq practice,5,-1,gemini,1,no,9
3291,dhruv,engineering,gemini,1.4,mcq practice,5,-1,gemini,1,no,9
3291,dhruv,engineering,copilot,1.4,mcq practice,5,-1,gemini,1,no,9
3291,dhruv,engineering,chatgpt,1.4,projects,5,-1,gemini,1,no,9
3291,dhruv,engineering,gemini,1.4,projects,5,-1,gemini,1,no,9
3291,dhruv,engineering,copilot,1.4,projects,5,-1,gemini,1,no,9
3292,kabir,engineering,chatgpt,1.4,mcq practice,5,-1,gemini,1,no,9
3292,kabir,engineering,gemini,1.4,mcq practice,5,-1,gemini,1,no,9
3292,kabir,engineering,copilot,1.4,mcq practice,5,-1,gemini,1,no,9
3292,kabir,engineering,chatgpt,1.4,projects,5,-1,gemini,1,no,9
3292,kabir,engineering,gemini,1.4,projects,5,-1,gemini,1,no,9
3292,kabir,engineering,copilot,1.4,projects,5,-1,gemini,1,no,9
3293,atharv,engineering,chatgpt,1.4,mcq practice,5,-1,gemini,1,no,9
3293,atharv,engineering,gemini,1.4,mcq practice,5,-1,gemini,1,no,9
3293,atharv,engineering,copilot,1.4,mcq practice,5,-1,gemini,1,no,9
3293,atharv,engineering,chatgpt,1.4,projects,5,-1,gemini,1,no,9
3293,atharv,engineering,gemini,1.4,projects,5,-1,gemini,1,no,9
3293,atharv,engineering,copilot,1.4,projects,5,-1,gemini,1,no,9
3294,om,engineering,chatgpt,1.4,mcq practice,5,-1,gemini,1,no,9
3294,om,engineering,gemini,1.4,mcq practice,5,-1,gemini,1,no,9
3294,om,engineering,copilot,1.4,mcq practice,5,-1,gemini,1,no,9
3294,om,engineering,chatgpt,1.4,projects,5,-1,gemini,1,no,9
3294,om,engineering,gemini,1.4,projects,5,-1,gemini,1,no,9
3294,om,engineering,copilot,1.4,projects,5,-1,gemini,1,no,9
3295,anaya,engineering,chatgpt,1.4,mcq practice,5,-1,gemini,1,no,9
3295,anaya,engineering,gemini,1.4,mcq practice,5,-1,gemini,1,no,9
3295,anaya,engineering,copilot,1.4,mcq practice,5,-1,gemini,1,no,9
3295,anaya,engineering,chatgpt,1.4,projects,5,-1,gemini,1,no,9
3295,anaya,engineering,gemini,1.4,projects,5,-1,gemini,1,no,9
3295,anaya,engineering,copilot,1.4,projects,5,-1,gemini,1,no,9
3296,siya,engineering,chatgpt,1.4,mcq practice,5,-1,gemini,1,no,9
3296,siya,engineering,gemini,1.4,mcq practice,5,-1,gemini,1,no,9
3296,siya,engineering,copilot,1.4,mcq practice,5,-1,gemini,1,no,9
3296,siya,engineering,chatgpt,1.4,projects,5,-1,gemini,1,no,9
3296,siya,engineering,gemini,1.4,projects,5,-1,gemini,1,no,9
3296,siya,engineering,copilot,1.4,projects,5,-1,gemini,1,no,9
3297,diya,science,copilot,3.2,learning new topics,5,-3,gemini,3,no,8
3298,myra,management,chatgpt,1.2,assignments,3,0,other,2,yes,3
3298,myra,management,copilot,1.2,assignments,3,0,other,2,yes,3
3298,myra,management,chatgpt,1.2,coding help,3,0,other,2,yes,3
3298,myra,management,copilot,1.2,coding help,3,0,other,2,yes,3
3299,aadhya,agriculture,chatgpt,1.7,assignments,5,-2,gemini,1,yes,5
3299,aadhya,agriculture,gemini,1.7,assignments,5,-2,gemini,1,yes,5
3299,aadhya,agriculture,copilot,1.7,assignments,5,-2,gemini,1,yes,5
3299,aadhya,agriculture,chatgpt,1.7,coding help,5,-2,gemini,1,yes,5
3299,aadhya,agriculture,gemini,1.7,coding help,5,-2,gemini,1,yes,5
3299,aadhya,agriculture,copilot,1.7,coding help,5,-2,gemini,1,yes,5
3300,riya,engineering,copilot,4.0,mcq practice,5,3,chatgpt,2,yes,9
3300,riya,engineering,copilot,4.0,projects,5,3,chatgpt,2,yes,9
3301,pari,management,copilot,3.7,doubt solving,2,3,chatgpt,2,no,10
3301,pari,management,copilot,3.7,resume writing,2,3,chatgpt,2,no,10
3302,anika,hotel-management,chatgpt,2.2,learning new topics,4,-2,copilot,3,no,7
3303,ira,science,chatgpt,0.9,content writing,4,-1,other,3,yes,7
3303,ira,science,copilot,0.9,content writing,4,-1,other,3,yes,7
3304,meera,law,gemini,3.1,mcq practice,4,-3,gemini,2,yes,4
3304,meera,law,gemini,3.1,projects,4,-3,gemini,2,yes,4
3305,saanvi,management,chatgpt,2.1,content writing,4,1,chatgpt,4,no,5
3306,navya,commerce,gemini,1.1,learning new topics,2,1,copilot,2,no,6
3307,aarohi,law,chatgpt,2.8,learning new topics,2,1,gemini,2,no,10
3308,prisha,law,chatgpt,2.8,learning new topics,2,1,gemini,2,no,10
3309,ishita,law,chatgpt,2.8,learning new topics,2,1,gemini,2,no,10
3310,rakhi,engineering,gemini,2.5,learning new topics,2,1,chatgpt,4,no,9
3310,rakhi,engineering,midjourney,2.5,learning new topics,2,1,chatgpt,4,no,9
3311,ramya,agriculture,gemini,0.9,exam prep,3,1,chatgpt,4,yes,5
3311,ramya,agriculture,gemini,0.9,notes,3,1,chatgpt,4,yes,5
3312,sneha,commerce,gemini,0.9,learning new topics,2,-3,other,2,yes,9
3312,sneha,commerce,midjourney,0.9,learning new topics,2,-3,other,2,yes,9
3313,divya,commerce,gemini,3.7,doubt solving,4,2,copilot,2,yes,6
3313,divya,commerce,midjourney,3.7,doubt solving,4,2,copilot,2,yes,6
3313,divya,commerce,gemini,3.7,resume writing,4,2,copilot,2,yes,6
3313,divya,commerce,midjourney,3.7,resume writing,4,2,copilot,2,yes,6
3314,neha,pharmacy,gemini,4.2,content writing,2,-2,other,4,yes,4
3314,neha,pharmacy,midjourney,4.2,content writing,2,-2,other,4,yes,4
3315,pooja,arts,chatgpt,1.9,learning new topics,1,0,gemini,1,no,8
3315,pooja,arts,copilot,1.9,learning new topics,1,0,gemini,1,no,8
3316,kavya,commerce,copilot,2.8,exam prep,2,-3,copilot,4,yes,3
3316,kavya,commerce,copilot,2.8,notes,2,-3,copilot,4,yes,3
3317,aishwarya,hotel-management,chatgpt,2.9,assignments,5,2,chatgpt,3,yes,4
3317,aishwarya,hotel-management,gemini,2.9,assignments,5,2,chatgpt,3,yes,4
3317,aishwarya,hotel-management,copilot,2.9,assignments,5,2,chatgpt,3,yes,4
3317,aishwarya,hotel-management,chatgpt,2.9,coding help,5,2,chatgpt,3,yes,4
3317,aishwarya,hotel-management,gemini,2.9,coding help,5,2,chatgpt,3,yes,4
3317,aishwarya,hotel-management,copilot,2.9,coding help,5,2,chatgpt,3,yes,4
3318,shreya,science,gemini,3.9,exam prep,3,1,chatgpt,1,no,1
3318,shreya,science,gemini,3.9,notes,3,1,chatgpt,1,no,1
3319,nandini,science,gemini,3.9,exam prep,3,1,chatgpt,1,no,1
3319,nandini,science,gemini,3.9,notes,3,1,chatgpt,1,no,1
3320,aarav,science,gemini,3.9,exam prep,3,1,chatgpt,1,no,1
3320,aarav,science,gemini,3.9,notes,3,1,chatgpt,1,no,1
3321,vivaan,science,gemini,3.9,exam prep,3,1,chatgpt,1,no,1
3321,vivaan,science,gemini,3.9,notes,3,1,chatgpt,1,no,1
3322,aditya,science,gemini,3.9,exam prep,3,1,chatgpt,1,no,1
3322,aditya,science,gemini,3.9,notes,3,1,chatgpt,1,no,1
3323,vihaan,science,gemini,3.9,exam prep,3,1,chatgpt,1,no,1
3323,vihaan,science,gemini,3.9,notes,3,1,chatgpt,1,no,1
3324,arjun,science,gemini,3.9,exam prep,3,1,chatgpt,1,no,1
3324,arjun,science,gemini,3.9,notes,3,1,chatgpt,1,no,1
3325,sai,science,gemini,3.9,exam prep,3,1,chatgpt,1,no,1
3325,sai,science,gemini,3.9,notes,3,1,chatgpt,1,no,1
3326,reyansh,science,gemini,3.9,exam prep,3,1,chatgpt,1,no,1
3326,reyansh,science,gemini,3.9,notes,3,1,chatgpt,1,no,1
3327,ayaan,science,gemini,3.9,exam prep,3,1,chatgpt,1,no,1
3327,ayaan,science,gemini,3.9,notes,3,1,chatgpt,1,no,1
3328,krishna,science,gemini,3.9,exam prep,3,1,chatgpt,1,no,1
3328,krishna,science,gemini,3.9,notes,3,1,chatgpt,1,no,1
3329,ishaan,science,gemini,3.9,exam prep,3,1,chatgpt,1,no,1
3329,ishaan,science,gemini,3.9,notes,3,1,chatgpt,1,no,1
3330,rudra,science,gemini,3.9,exam prep,3,1,chatgpt,1,no,1
3330,rudra,science,gemini,3.9,notes,3,1,chatgpt,1,no,1
3331,dhruv,science,gemini,3.9,exam prep,3,1,chatgpt,1,no,1
3331,dhruv,science,gemini,3.9,notes,3,1,chatgpt,1,no,1
3332,kabir,science,gemini,3.9,exam prep,3,1,chatgpt,1,no,1
3332,kabir,science,gemini,3.9,notes,3,1,chatgpt,1,no,1
3333,atharv,science,gemini,3.9,exam prep,3,1,chatgpt,1,no,1
3333,atharv,science,gemini,3.9,notes,3,1,chatgpt,1,no,1
3334,om,science,gemini,3.9,exam prep,3,1,chatgpt,1,no,1
3334,om,science,gemini,3.9,notes,3,1,chatgpt,1,no,1
3335,anaya,science,gemini,3.9,exam prep,3,1,chatgpt,1,no,1
3335,anaya,science,gemini,3.9,notes,3,1,chatgpt,1,no,1
3336,siya,commerce,gemini,2.7,assignments,4,-3,gemini,3,yes,6
3336,siya,commerce,gemini,2.7,coding help,4,-3,gemini,3,yes,6
3337,diya,commerce,gemini,0.6,exam prep,1,-1,chatgpt,3,yes,2
3337,diya,commerce,midjourney,0.6,exam prep,1,-1,chatgpt,3,yes,2
3337,diya,commerce,gemini,0.6,notes,1,-1,chatgpt,3,yes,2
3337,diya,commerce,midjourney,0.6,notes,1,-1,chatgpt,3,yes,2
3338,myra,medical,gemini,1.6,doubt solving,5,3,other,1,yes,7
3338,myra,medical,midjourney,1.6,doubt solving,5,3,other,1,yes,7
3338,myra,medical,gemini,1.6,resume writing,5,3,other,1,yes,7
3338,myra,medical,midjourney,1.6,resume writing,5,3,other,1,yes,7
3339,aadhya,hotel-management,gemini,3.9,content writing,1,-1,gemini,1,no,4
3339,aadhya,hotel-management,midjourney,3.9,content writing,1,-1,gemini,1,no,4
3340,riya,hotel-management,gemini,1.3,doubt solving,3,0,other,1,no,3
3340,riya,hotel-management,gemini,1.3,resume writing,3,0,other,1,no,3
3341,pari,arts,chatgpt,3.2,learning new topics,4,-1,other,3,no,7
3341,pari,arts,copilot,3.2,learning new topics,4,-1,other,3,no,7
3342,anika,agriculture,chatgpt,1.0,assignments,3,-2,copilot,1,yes,7
3342,anika,agriculture,copilot,1.0,assignments,3,-2,copilot,1,yes,7
3342,anika,agriculture,chatgpt,1.0,coding help,3,-2,copilot,1,yes,7
3342,anika,agriculture,copilot,1.0,coding help,3,-2,copilot,1,yes,7
3343,ira,science,chatgpt,3.4,assignments,2,2,gemini,2,yes,3
3343,ira,science,gemini,3.4,assignments,2,2,gemini,2,yes,3
3343,ira,science,copilot,3.4,assignments,2,2,gemini,2,yes,3
3343,ira,science,chatgpt,3.4,coding help,2,2,gemini,2,yes,3
3343,ira,science,gemini,3.4,coding help,2,2,gemini,2,yes,3
3343,ira,science,copilot,3.4,coding help,2,2,gemini,2,yes,3
3344,meera,science,gemini,3.4,assignments,1,2,gemini,1,no,5
3344,meera,science,midjourney,3.4,assignments,1,2,gemini,1,no,5
3344,meera,science,gemini,3.4,coding help,1,2,gemini,1,no,5
3344,meera,science,midjourney,3.4,coding help,1,2,gemini,1,no,5
3345,saanvi,science,gemini,3.4,assignments,1,2,gemini,1,no,5
3345,saanvi,science,midjourney,3.4,assignments,1,2,gemini,1,no,5
3345,saanvi,science,gemini,3.4,coding help,1,2,gemini,1,no,5
3345,saanvi,science,midjourney,3.4,coding help,1,2,gemini,1,no,5
3346,navya,science,gemini,3.4,assignments,1,2,gemini,1,no,5
3346,navya,science,midjourney,3.4,assignments,1,2,gemini,1,no,5
3346,navya,science,gemini,3.4,coding help,1,2,gemini,1,no,5
3346,navya,science,midjourney,3.4,coding help,1,2,gemini,1,no,5
3347,aarohi,science,gemini,3.4,assignments,1,2,gemini,1,no,5
3347,aarohi,science,midjourney,3.4,assignments,1,2,gemini,1,no,5
3347,aarohi,science,gemini,3.4,coding help,1,2,gemini,1,no,5
3347,aarohi,science,midjourney,3.4,coding help,1,2,gemini,1,no,5
3348,prisha,science,gemini,3.4,assignments,1,2,gemini,1,no,5
3348,prisha,science,midjourney,3.4,assignments,1,2,gemini,1,no,5
3348,prisha,science,gemini,3.4,coding help,1,2,gemini,1,no,5
3348,prisha,science,midjourney,3.4,coding help,1,2,gemini,1,no,5
3349,ishita,science,gemini,3.4,assignments,1,2,gemini,1,no,5
3349,ishita,science,midjourney,3.4,assignments,1,2,gemini,1,no,5
3349,ishita,science,gemini,3.4,coding help,1,2,gemini,1,no,5
3349,ishita,science,midjourney,3.4,coding help,1,2,gemini,1,no,5
3350,rakhi,science,gemini,3.4,assignments,1,2,gemini,1,no,5
3350,rakhi,science,midjourney,3.4,assignments,1,2,gemini,1,no,5
3350,rakhi,science,gemini,3.4,coding help,1,2,gemini,1,no,5
3350,rakhi,science,midjourney,3.4,coding help,1,2,gemini,1,no,5
3351,ramya,science,gemini,3.4,assignments,1,2,gemini,1,no,5
3351,ramya,science,midjourney,3.4,assignments,1,2,gemini,1,no,5
3351,ramya,science,gemini,3.4,coding help,1,2,gemini,1,no,5
3351,ramya,science,midjourney,3.4,coding help,1,2,gemini,1,no,5
3352,sneha,science,gemini,3.4,assignments,1,2,gemini,1,no,5
3352,sneha,science,midjourney,3.4,assignments,1,2,gemini,1,no,5
3352,sneha,science,gemini,3.4,coding help,1,2,gemini,1,no,5
3352,sneha,science,midjourney,3.4,coding help,1,2,gemini,1,no,5
3353,divya,science,gemini,3.4,assignments,1,2,gemini,1,no,5
3353,divya,science,midjourney,3.4,assignments,1,2,gemini,1,no,5
3353,divya,science,gemini,3.4,coding help,1,2,gemini,1,no,5
3353,divya,science,midjourney,3.4,coding help,1,2,gemini,1,no,5
3354,neha,science,gemini,3.4,assignments,1,2,gemini,1,no,5
3354,neha,science,midjourney,3.4,assignments,1,2,gemini,1,no,5
3354,neha,science,gemini,3.4,coding help,1,2,gemini,1,no,5
3354,neha,science,midjourney,3.4,coding help,1,2,gemini,1,no,5
3355,pooja,science,gemini,3.4,assignments,1,2,gemini,1,no,5
3355,pooja,science,midjourney,3.4,assignments,1,2,gemini,1,no,5
3355,pooja,science,gemini,3.4,coding help,1,2,gemini,1,no,5
3355,pooja,science,midjourney,3.4,coding help,1,2,gemini,1,no,5
3356,kavya,science,gemini,3.4,assignments,1,2,gemini,1,no,5
3356,kavya,science,midjourney,3.4,assignments,1,2,gemini,1,no,5
3356,kavya,science,gemini,3.4,coding help,1,2,gemini,1,no,5
3356,kavya,science,midjourney,3.4,coding help,1,2,gemini,1,no,5
3357,aishwarya,science,gemini,3.4,assignments,1,2,gemini,1,no,5
3357,aishwarya,science,midjourney,3.4,assignments,1,2,gemini,1,no,5
3357,aishwarya,science,gemini,3.4,coding help,1,2,gemini,1,no,5
3357,aishwarya,science,midjourney,3.4,coding help,1,2,gemini,1,no,5
3358,shreya,science,gemini,3.4,assignments,1,2,gemini,1,no,5
3358,shreya,science,midjourney,3.4,assignments,1,2,gemini,1,no,5
3358,shreya,science,gemini,3.4,coding help,1,2,gemini,1,no,5
3358,shreya,science,midjourney,3.4,coding help,1,2,gemini,1,no,5
3359,nandini,science,gemini,3.4,assignments,1,2,gemini,1,no,5
3359,nandini,science,midjourney,3.4,assignments,1,2,gemini,1,no,5
3359,nandini,science,gemini,3.4,coding help,1,2,gemini,1,no,5
3359,nandini,science,midjourney,3.4,coding help,1,2,gemini,1,no,5
3360,aarav,science,gemini,3.4,assignments,1,2,gemini,1,no,5
3360,aarav,science,midjourney,3.4,assignments,1,2,gemini,1,no,5
3360,aarav,science,gemini,3.4,coding help,1,2,gemini,1,no,5
3360,aarav,science,midjourney,3.4,coding help,1,2,gemini,1,no,5
3361,vivaan,science,gemini,3.4,assignments,1,2,gemini,1,no,5
3361,vivaan,science,midjourney,3.4,assignments,1,2,gemini,1,no,5
3361,vivaan,science,gemini,3.4,coding help,1,2,gemini,1,no,5
3361,vivaan,science,midjourney,3.4,coding help,1,2,gemini,1,no,5
3362,aditya,science,gemini,3.4,assignments,1,2,gemini,1,no,5
3362,aditya,science,midjourney,3.4,assignments,1,2,gemini,1,no,5
3362,aditya,science,gemini,3.4,coding help,1,2,gemini,1,no,5
3362,aditya,science,midjourney,3.4,coding help,1,2,gemini,1,no,5
3363,vihaan,science,gemini,3.4,assignments,1,2,gemini,1,no,5
3363,vihaan,science,midjourney,3.4,assignments,1,2,gemini,1,no,5
3363,vihaan,science,gemini,3.4,coding help,1,2,gemini,1,no,5
3363,vihaan,science,midjourney,3.4,coding help,1,2,gemini,1,no,5
3364,arjun,science,gemini,3.4,assignments,1,2,gemini,1,no,5
3364,arjun,science,midjourney,3.4,assignments,1,2,gemini,1,no,5
3364,arjun,science,gemini,3.4,coding help,1,2,gemini,1,no,5
3364,arjun,science,midjourney,3.4,coding help,1,2,gemini,1,no,5
3365,sai,science,gemini,3.4,assignments,1,2,gemini,1,no,5
3365,sai,science,midjourney,3.4,assignments,1,2,gemini,1,no,5
3365,sai,science,gemini,3.4,coding help,1,2,gemini,1,no,5
3365,sai,science,midjourney,3.4,coding help,1,2,gemini,1,no,5
3366,reyansh,hotel-management,gemini,3.2,doubt solving,3,1,gemini,1,yes,1
3366,reyansh,hotel-management,midjourney,3.2,doubt solving,3,1,gemini,1,yes,1
3366,reyansh,hotel-management,gemini,3.2,resume writing,3,1,gemini,1,yes,1
3366,reyansh,hotel-management,midjourney,3.2,resume writing,3,1,gemini,1,yes,1
3367,ayaan,commerce,chatgpt,3.1,assignments,4,2,other,3,yes,7
3367,ayaan,commerce,copilot,3.1,assignments,4,2,other,3,yes,7
3367,ayaan,commerce,chatgpt,3.1,coding help,4,2,other,3,yes,7
3367,ayaan,commerce,copilot,3.1,coding help,4,2,other,3,yes,7
3368,krishna,medical,gemini,4.1,doubt solving,3,-2,copilot,3,no,9
3368,krishna,medical,gemini,4.1,resume writing,3,-2,copilot,3,no,9
3369,ishaan,agriculture,chatgpt,0.7,assignments,5,-2,other,3,no,8
3369,ishaan,agriculture,chatgpt,0.7,coding help,5,-2,other,3,no,8
3370,rudra,hotel-management,gemini,3.7,doubt solving,1,-1,copilot,2,no,4
3370,rudra,hotel-management,midjourney,3.7,doubt solving,1,-1,copilot,2,no,4
3370,rudra,hotel-management,gemini,3.7,resume writing,1,-1,copilot,2,no,4
3370,rudra,hotel-management,midjourney,3.7,resume writing,1,-1,copilot,2,no,4
3371,dhruv,medical,chatgpt,1.3,mcq practice,1,0,chatgpt,2,yes,7
3371,dhruv,medical,gemini,1.3,mcq practice,1,0,chatgpt,2,yes,7
3371,dhruv,medical,copilot,1.3,mcq practice,1,0,chatgpt,2,yes,7
3371,dhruv,medical,chatgpt,1.3,projects,1,0,chatgpt,2,yes,7
3371,dhruv,medical,gemini,1.3,projects,1,0,chatgpt,2,yes,7
3371,dhruv,medical,copilot,1.3,projects,1,0,chatgpt,2,yes,7
3372,kabir,medical,gemini,1.8,exam prep,3,2,gemini,4,yes,10
3372,kabir,medical,midjourney,1.8,exam prep,3,2,gemini,4,yes,10
3372,kabir,medical,gemini,1.8,notes,3,2,gemini,4,yes,10
3372,kabir,medical,midjourney,1.8,notes,3,2,gemini,4,yes,10
3373,atharv,medical,chatgpt,4.5,mcq practice,2,2,copilot,4,no,1
3373,atharv,medical,chatgpt,4.5,projects,2,2,copilot,4,no,1
3374,om,science,copilot,0.8,mcq practice,4,0,chatgpt,1,yes,7
3374,om,science,copilot,0.8,projects,4,0,chatgpt,1,yes,7
3375,anaya,management,chatgpt,3.7,content writing,4,-1,copilot,1,no,4
3375,anaya,management,copilot,3.7,content writing,4,-1,copilot,1,no,4
3376,siya,engineering,chatgpt,3.2,learning new topics,1,1,other,2,yes,3
3376,siya,engineering,gemini,3.2,learning new topics,1,1,other,2,yes,3
3376,siya,engineering,copilot,3.2,learning new topics,1,1,other,2,yes,3
3377,diya,pharmacy,chatgpt,3.0,assignments,1,-1,copilot,2,yes,9
3377,diya,pharmacy,chatgpt,3.0,coding help,1,-1,copilot,2,yes,9
3378,myra,management,gemini,1.0,exam prep,1,-2,copilot,4,yes,8
3378,myra,management,gemini,1.0,notes,1,-2,copilot,4,yes,8
3379,aadhya,management,gemini,1.0,exam prep,1,-2,copilot,4,yes,8
3379,aadhya,management,gemini,1.0,notes,1,-2,copilot,4,yes,8
3380,riya,management,gemini,1.0,exam prep,1,-2,copilot,4,yes,8
3380,riya,management,gemini,1.0,notes,1,-2,copilot,4,yes,8
3381,pari,management,gemini,1.0,exam prep,1,-2,copilot,4,yes,8
3381,pari,management,gemini,1.0,notes,1,-2,copilot,4,yes,8
3382,anika,commerce,chatgpt,4.0,exam prep,3,3,chatgpt,4,yes,2
3382,anika,commerce,gemini,4.0,exam prep,3,3,chatgpt,4,yes,2
3382,anika,commerce,copilot,4.0,exam prep,3,3,chatgpt,4,yes,2
3382,anika,commerce,chatgpt,4.0,notes,3,3,chatgpt,4,yes,2
3382,anika,commerce,gemini,4.0,notes,3,3,chatgpt,4,yes,2
3382,anika,commerce,copilot,4.0,notes,3,3,chatgpt,4,yes,2
3383,ira,law,copilot,1.8,assignments,3,0,chatgpt,2,no,4
3383,ira,law,copilot,1.8,coding help,3,0,chatgpt,2,no,4
3384,meera,science,chatgpt,0.8,assignments,1,-3,chatgpt,3,yes,8
3384,meera,science,copilot,0.8,assignments,1,-3,chatgpt,3,yes,8
3384,meera,science,chatgpt,0.8,coding help,1,-3,chatgpt,3,yes,8
3384,meera,science,copilot,0.8,coding help,1,-3,chatgpt,3,yes,8
3385,saanvi,commerce,gemini,3.4,learning new topics,2,-2,chatgpt,3,yes,2
3385,saanvi,commerce,midjourney,3.4,learning new topics,2,-2,chatgpt,3,yes,2
3386,navya,medical,chatgpt,4.0,doubt solving,5,3,copilot,4,no,3
3386,navya,medical,copilot,4.0,doubt solving,5,3,copilot,4,no,3
3386,navya,medical,chatgpt,4.0,resume writing,5,3,copilot,4,no,3
3386,navya,medical,copilot,4.0,resume writing,5,3,copilot,4,no,3
3387,aarohi,medical,chatgpt,4.0,doubt solving,5,3,copilot,4,no,3
3387,aarohi,medical,copilot,4.0,doubt solving,5,3,copilot,4,no,3
3387,aarohi,medical,chatgpt,4.0,resume writing,5,3,copilot,4,no,3
3387,aarohi,medical,copilot,4.0,resume writing,5,3,copilot,4,no,3
3388,prisha,management,chatgpt,3.1,learning new topics,3,0,gemini,3,yes,10
3389,ishita,management,chatgpt,3.1,learning new topics,3,0,gemini,3,yes,10
3390,rakhi,management,chatgpt,3.1,learning new topics,3,0,gemini,3,yes,10
3391,ramya,agriculture,gemini,2.6,mcq practice,3,2,other,1,no,6
3391,ramya,agriculture,midjourney,2.6,mcq practice,3,2,other,1,no,6
3391,ramya,agriculture,gemini,2.6,projects,3,2,other,1,no,6
3391,ramya,agriculture,midjourney,2.6,projects,3,2,other,1,no,6
3392,sneha,agriculture,copilot,1.9,mcq practice,5,1,gemini,4,no,5
3392,sneha,agriculture,copilot,1.9,projects,5,1,gemini,4,no,5
3393,divya,arts,chatgpt,4.0,assignments,3,1,other,3,yes,4
3393,divya,arts,copilot,4.0,assignments,3,1,other,3,yes,4
3393,divya,arts,chatgpt,4.0,coding help,3,1,other,3,yes,4
3393,divya,arts,copilot,4.0,coding help,3,1,other,3,yes,4
3394,neha,science,chatgpt,1.8,assignments,5,3,copilot,2,yes,4
3394,neha,science,gemini,1.8,assignments,5,3,copilot,2,yes,4
3394,neha,science,copilot,1.8,assignments,5,3,copilot,2,yes,4
3394,neha,science,chatgpt,1.8,coding help,5,3,copilot,2,yes,4
3394,neha,science,gemini,1.8,coding help,5,3,copilot,2,yes,4
3394,neha,science,copilot,1.8,coding help,5,3,copilot,2,yes,4
3395,pooja,agriculture,gemini,3.8,learning new topics,3,1,other,2,no,6
3396,kavya,agriculture,gemini,3.8,learning new topics,3,1,other,2,no,6
3397,aishwarya,arts,gemini,3.8,exam prep,3,0,gemini,3,no,1
3397,aishwarya,arts,gemini,3.8,notes,3,0,gemini,3,no,1
3398,shreya,management,copilot,1.9,mcq practice,2,3,gemini,3,yes,6
3398,shreya,management,copilot,1.9,projects,2,3,gemini,3,yes,6
3399,nandini,arts,chatgpt,2.9,mcq practice,4,-3,copilot,3,no,1
3399,nandini,arts,chatgpt,2.9,projects,4,-3,copilot,3,no,1
